Flight_ID,Date,Time,Departure_Airport,Arrival_Airport,Temperature_Celsius,Wind_Speed_knots,Turbulence_Level,Visibility_km
116,2024-03-01,03:50:00,SAN Airport,AUS Airport,-9,40,Low,10
89,2024-11-09,20:25:00,DFW Airport,SAN Airport,-20,43,Low,9
94,2024-07-28,15:41:00,ATL Airport,DFW Airport,6,3,Medium,15
50,2024-07-04,14:37:00,SAN Airport,TPA Airport,21,7,Medium,4
182,2024-02-06,13:08:00,STL Airport,AUS Airport,16,25,High,6
6,2024-03-21,22:05:00,PHX Airport,IAD Airport,26,37,Medium,14
197,2024-08-22,06:58:00,SLC Airport,MCO Airport,-3,7,Medium,4
80,2024-05-11,19:03:00,IND Airport,DFW Airport,0,19,High,12
18,2024-03-02,12:38:00,SEA Airport,STL Airport,19,27,Medium,15
147,2024-12-23,16:42:00,BOS Airport,IAD Airport,0,44,Medium,15
54,2024-12-13,23:45:00,BOS Airport,MCI Airport,32,23,High,6
36,2024-04-22,15:11:00,LAX Airport,IAD Airport,-11,5,Medium,2
54,2024-07-06,00:05:00,DEN Airport,STL Airport,24,0,Medium,17
26,2024-02-13,06:55:00,SLC Airport,BOS Airport,-9,12,High,18
36,2024-07-17,18:10:00,BOS Airport,PHL Airport,35,47,Medium,16
194,2024-11-07,19:51:00,LAS Airport,IND Airport,16,47,Medium,17
136,2024-10-19,19:48:00,ATL Airport,CMH Airport,33,14,Medium,18
44,2024-08-07,02:34:00,IAH Airport,SEA Airport,-6,30,Medium,9
186,2024-12-18,09:32:00,MIA Airport,MCI Airport,6,31,High,4
84,2024-11-21,23:10:00,DEN Airport,IAD Airport,-2,1,Low,20
73,2024-01-04,10:09:00,SFO Airport,LAX Airport,7,26,Low,11
179,2024-01-10,20:54:00,PHX Airport,PHL Airport,-5,35,Medium,19
78,2024-11-22,08:25:00,IND Airport,SAN Airport,13,16,Low,2
72,2024-02-01,21:49:00,PDX Airport,ORD Airport,14,39,Low,3
107,2024-08-18,23:05:00,LAX Airport,MCI Airport,28,2,High,6
142,2024-01-16,22:38:00,MCO Airport,IND Airport,21,36,High,3
9,2024-05-16,05:00:00,STL Airport,LAX Airport,18,30,Medium,6
39,2024-07-14,03:39:00,AUS Airport,SEA Airport,38,29,High,12
174,2024-03-19,12:59:00,LAX Airport,PDX Airport,9,6,High,1
20,2024-02-19,03:27:00,CLT Airport,SLC Airport,3,46,High,5
112,2024-01-10,21:12:00,AUS Airport,SFO Airport,15,7,High,17
133,2024-03-23,04:59:00,MCI Airport,PHX Airport,39,3,High,11
185,2024-01-24,13:38:00,PHX Airport,MSP Airport,15,11,High,14
174,2024-09-12,07:12:00,DEN Airport,CMH Airport,12,46,Medium,3
123,2024-03-25,01:31:00,CLT Airport,ORD Airport,25,15,Medium,2
13,2024-04-14,03:06:00,MIA Airport,LAS Airport,-2,35,Low,2
80,2024-04-20,16:32:00,PHL Airport,PDX Airport,16,19,Medium,2
166,2024-12-25,00:22:00,DEN Airport,LAX Airport,0,2,High,20
17,2024-01-07,19:53:00,TPA Airport,MIA Airport,20,17,High,15
11,2024-08-25,00:47:00,DEN Airport,IND Airport,3,30,High,4
27,2024-10-24,13:47:00,PHL Airport,ORD Airport,10,26,Medium,17
75,2024-10-21,05:08:00,MCO Airport,IAD Airport,-10,40,Low,9
104,2024-12-10,23:04:00,ATL Airport,LAS Airport,-11,11,Medium,10
196,2024-05-28,22:15:00,PHX Airport,TPA Airport,40,30,High,19
77,2024-01-25,18:10:00,AUS Airport,CLT Airport,29,40,High,5
88,2024-04-09,05:09:00,TPA Airport,SAN Airport,-16,8,Medium,7
133,2024-12-01,11:47:00,CMH Airport,PDX Airport,25,38,Low,8
107,2024-08-16,18:26:00,BNA Airport,PHL Airport,34,8,Low,11
105,2024-03-17,23:16:00,AUS Airport,IND Airport,8,26,Medium,11
4,2024-01-01,04:33:00,SEA Airport,DFW Airport,29,17,Low,11
104,2024-11-08,22:52:00,ATL Airport,IND Airport,17,22,Medium,14
70,2024-04-02,10:53:00,PDX Airport,BOS Airport,-18,49,Low,10
187,2024-11-23,17:19:00,IND Airport,SFO Airport,10,41,Medium,13
135,2024-11-07,00:34:00,BNA Airport,BOS Airport,18,21,Medium,11
153,2024-06-26,05:08:00,BOS Airport,JFK Airport,-6,8,Low,20
184,2024-10-18,16:52:00,CLT Airport,SFO Airport,37,34,Low,15
112,2024-02-15,02:48:00,IAH Airport,BOS Airport,24,25,Medium,8
109,2024-04-26,11:25:00,CMH Airport,DFW Airport,-19,29,Low,16
170,2024-07-24,10:27:00,ORD Airport,CMH Airport,-5,50,Medium,3
62,2024-02-10,05:33:00,MCI Airport,LAX Airport,15,42,Medium,3
97,2024-01-11,08:04:00,MSP Airport,ORD Airport,13,7,Medium,13
28,2024-12-27,08:40:00,SAN Airport,ORD Airport,1,2,Low,19
182,2024-04-03,07:32:00,IND Airport,SLC Airport,1,31,Low,9
141,2024-04-22,03:14:00,IND Airport,AUS Airport,14,48,Medium,14
166,2024-10-28,09:55:00,IAD Airport,IAH Airport,-18,41,High,18
26,2024-07-09,09:15:00,LAX Airport,IAD Airport,8,18,High,10
81,2024-07-27,00:02:00,MSP Airport,STL Airport,-16,38,High,14
153,2024-08-02,06:43:00,SAN Airport,PHL Airport,30,22,Medium,10
160,2024-07-21,22:40:00,MCI Airport,LAX Airport,17,0,High,13
20,2024-04-01,23:59:00,MCI Airport,PHX Airport,36,32,Medium,16
173,2024-07-20,07:09:00,IAH Airport,TPA Airport,38,9,High,3
21,2024-02-22,13:39:00,IAD Airport,IAH Airport,27,49,Medium,8
11,2024-02-11,20:22:00,SAN Airport,SFO Airport,10,15,Medium,6
165,2024-08-05,07:43:00,LAX Airport,ATL Airport,-18,36,High,12
58,2024-05-22,00:28:00,AUS Airport,PHL Airport,19,49,Medium,7
78,2024-08-01,12:19:00,CMH Airport,ORD Airport,22,1,High,18
62,2024-11-08,12:48:00,PHL Airport,IAH Airport,39,0,Medium,19
39,2024-12-27,00:38:00,TPA Airport,ORD Airport,-17,45,High,18
84,2024-05-26,04:55:00,IND Airport,MSP Airport,18,34,High,6
172,2024-07-26,07:34:00,MIA Airport,MCO Airport,-6,1,Medium,14
86,2024-11-05,15:37:00,AUS Airport,DEN Airport,28,21,Low,17
168,2024-06-03,18:08:00,JFK Airport,DFW Airport,-17,49,Low,8
155,2024-07-15,06:17:00,DTW Airport,IAD Airport,0,34,Medium,8
167,2024-10-21,19:17:00,MCO Airport,PHL Airport,-5,49,Low,17
154,2024-09-22,18:05:00,MSP Airport,STL Airport,30,12,High,16
144,2024-05-10,04:34:00,MIA Airport,ATL Airport,-3,2,Low,4
2,2024-01-20,19:03:00,CLT Airport,TPA Airport,12,26,Low,15
35,2024-10-14,08:38:00,MIA Airport,LAX Airport,-16,33,Medium,9
21,2024-10-01,11:55:00,DEN Airport,DFW Airport,8,36,Medium,18
58,2024-04-08,04:06:00,DEN Airport,PHX Airport,-20,4,Low,3
8,2024-03-05,00:04:00,IAH Airport,IND Airport,-17,46,High,12
47,2024-03-11,05:57:00,ORD Airport,SFO Airport,11,49,Medium,20
67,2024-11-15,19:25:00,MCO Airport,SLC Airport,23,26,High,3
149,2024-06-10,03:36:00,SLC Airport,ATL Airport,13,49,Medium,9
154,2024-11-17,20:22:00,IAH Airport,ORD Airport,30,14,Medium,16
159,2024-04-06,12:08:00,ORD Airport,SFO Airport,-12,5,Low,9
62,2024-11-18,03:32:00,BOS Airport,MIA Airport,18,13,Medium,11
171,2024-03-11,20:08:00,BOS Airport,JFK Airport,-16,20,Low,8
167,2024-03-01,00:35:00,ORD Airport,MSP Airport,22,46,Low,6
97,2024-04-03,14:51:00,IAD Airport,AUS Airport,36,21,Low,7
140,2024-07-28,19:11:00,IAH Airport,CLT Airport,-12,38,Low,19
132,2024-12-25,01:00:00,BOS Airport,IAH Airport,32,20,Low,9
10,2024-01-18,12:29:00,DTW Airport,LAX Airport,34,16,High,13
128,2024-05-05,02:50:00,MSP Airport,JFK Airport,-1,43,High,20
35,2024-07-09,17:37:00,IAH Airport,PHL Airport,9,36,Low,14
94,2024-06-05,07:15:00,BNA Airport,IAD Airport,-18,28,High,17
109,2024-03-01,22:27:00,BOS Airport,DFW Airport,33,1,High,13
142,2024-08-07,16:28:00,IAH Airport,SEA Airport,-15,41,Low,9
53,2024-03-09,03:11:00,IND Airport,ATL Airport,35,7,High,8
135,2024-03-19,17:25:00,STL Airport,ORD Airport,22,4,Low,11
52,2024-10-04,03:24:00,CMH Airport,ORD Airport,-4,32,Medium,9
80,2024-08-11,21:30:00,SAN Airport,STL Airport,38,38,Medium,4
46,2024-01-03,05:17:00,BOS Airport,IAH Airport,-4,44,High,12
134,2024-11-19,18:28:00,PHL Airport,IND Airport,25,0,Low,15
81,2024-04-25,07:31:00,STL Airport,LAS Airport,36,49,High,3
102,2024-09-21,10:17:00,STL Airport,PDX Airport,31,21,High,2
138,2024-06-10,18:59:00,SLC Airport,LAS Airport,1,50,High,1
32,2024-08-12,13:20:00,AUS Airport,STL Airport,31,42,Medium,10
118,2024-07-10,12:27:00,MSP Airport,DTW Airport,1,13,Medium,6
134,2024-12-03,00:07:00,BOS Airport,MCO Airport,8,31,Medium,10
61,2024-08-22,13:51:00,IAH Airport,IND Airport,12,3,High,1
89,2024-07-09,02:57:00,SLC Airport,LAS Airport,14,11,High,5
163,2024-10-03,13:42:00,PDX Airport,SLC Airport,12,20,High,2
148,2024-04-04,08:32:00,BNA Airport,PDX Airport,40,27,Medium,6
35,2024-02-24,06:27:00,IAH Airport,MSP Airport,39,9,High,15
124,2024-03-14,09:42:00,MCI Airport,CMH Airport,2,0,High,14
83,2024-12-05,03:21:00,BNA Airport,LAX Airport,23,6,Medium,12
68,2024-11-08,08:42:00,JFK Airport,DTW Airport,-4,27,High,15
64,2024-02-16,18:36:00,ORD Airport,MCO Airport,25,41,High,17
20,2024-11-09,06:47:00,MIA Airport,DTW Airport,13,3,High,17
158,2024-04-16,16:29:00,IND Airport,PHX Airport,-10,25,Medium,11
53,2024-09-08,22:32:00,MCI Airport,DFW Airport,0,32,Low,10
18,2024-07-27,03:21:00,PHL Airport,LAS Airport,30,46,High,7
87,2024-03-10,02:46:00,BNA Airport,DFW Airport,-15,18,Medium,17
77,2024-11-02,02:42:00,BNA Airport,DFW Airport,7,4,Low,8
141,2024-05-23,12:24:00,LAX Airport,DFW Airport,36,27,Low,10
50,2024-10-03,08:20:00,MIA Airport,STL Airport,32,0,Medium,14
112,2024-06-13,20:08:00,PHL Airport,SFO Airport,5,5,Medium,4
86,2024-06-01,01:44:00,LAX Airport,SAN Airport,14,49,High,6
5,2024-03-17,07:43:00,BNA Airport,MCO Airport,-16,1,Medium,8
55,2024-09-22,14:25:00,MSP Airport,IAD Airport,8,39,High,13
10,2024-09-01,20:21:00,SEA Airport,AUS Airport,-20,30,High,19
147,2024-02-11,12:26:00,LAS Airport,DFW Airport,-1,43,Low,5
187,2024-11-22,11:37:00,SEA Airport,PHX Airport,28,50,Low,16
85,2024-12-04,23:14:00,LAX Airport,DTW Airport,-18,34,Low,16
127,2024-02-08,03:59:00,MIA Airport,BOS Airport,24,3,High,5
75,2024-10-23,02:21:00,DTW Airport,STL Airport,15,19,Medium,17
146,2024-11-28,09:26:00,PHX Airport,PDX Airport,30,35,Medium,5
17,2024-11-03,14:59:00,JFK Airport,ATL Airport,36,48,Low,12
69,2024-05-26,15:06:00,CMH Airport,DFW Airport,-1,30,Low,7
62,2024-04-21,23:47:00,JFK Airport,AUS Airport,30,14,High,2
14,2024-03-26,11:17:00,JFK Airport,MCI Airport,-8,36,Low,20
150,2024-07-08,06:26:00,SFO Airport,SAN Airport,11,43,High,3
143,2024-10-20,05:41:00,IND Airport,SAN Airport,-5,33,Low,13
66,2024-10-22,08:27:00,MIA Airport,AUS Airport,28,29,High,6
20,2024-06-14,11:31:00,DFW Airport,MCO Airport,25,10,High,8
152,2024-10-24,14:55:00,AUS Airport,MCI Airport,30,47,Low,15
189,2024-01-19,19:36:00,DFW Airport,PHL Airport,36,11,Low,6
131,2024-02-17,05:59:00,IAD Airport,SLC Airport,-7,5,Medium,16
61,2024-01-23,23:27:00,SAN Airport,MCO Airport,-6,19,Low,16
134,2024-08-07,04:01:00,MCI Airport,BOS Airport,32,28,High,2
161,2024-05-06,06:10:00,BNA Airport,DEN Airport,2,44,High,2
112,2024-07-12,19:41:00,TPA Airport,SAN Airport,35,26,Medium,7
138,2024-11-15,14:05:00,SFO Airport,TPA Airport,33,27,High,17
135,2024-07-22,08:20:00,JFK Airport,BOS Airport,5,1,Medium,14
60,2024-03-17,12:12:00,LAX Airport,PHL Airport,31,4,High,1
30,2024-07-22,11:59:00,SLC Airport,DEN Airport,-8,34,High,2
82,2024-09-21,09:15:00,IAD Airport,LAS Airport,23,6,High,9
1,2024-10-20,02:59:00,PHL Airport,BNA Airport,31,17,Medium,19
125,2024-04-20,15:19:00,ATL Airport,DFW Airport,-15,13,High,9
123,2024-01-07,10:51:00,IAH Airport,BNA Airport,25,50,Medium,3
45,2024-05-14,14:18:00,LAX Airport,JFK Airport,33,4,Low,4
124,2024-06-10,21:40:00,SEA Airport,TPA Airport,16,24,Low,20
174,2024-12-11,04:48:00,MCI Airport,JFK Airport,26,37,Low,7
120,2024-08-10,01:28:00,LAS Airport,TPA Airport,12,6,High,10
37,2024-09-04,22:13:00,MIA Airport,LAX Airport,-20,26,Low,3
197,2024-02-15,07:41:00,MCO Airport,PHX Airport,13,2,High,5
55,2024-02-12,11:08:00,TPA Airport,SFO Airport,9,8,Medium,6
12,2024-12-12,01:46:00,BNA Airport,MSP Airport,37,13,High,7
137,2024-05-14,07:27:00,MCO Airport,STL Airport,34,12,Low,13
193,2024-05-01,02:02:00,MCI Airport,DFW Airport,36,40,Low,11
128,2024-12-14,23:32:00,TPA Airport,LAS Airport,16,16,Medium,5
113,2024-08-26,02:15:00,CMH Airport,CLT Airport,21,8,Medium,10
126,2024-10-10,07:17:00,DTW Airport,BNA Airport,9,5,Medium,5
75,2024-10-22,11:09:00,IAD Airport,JFK Airport,30,12,Low,1
108,2024-06-27,21:43:00,IAD Airport,BOS Airport,36,21,Medium,19
7,2024-06-04,19:57:00,DEN Airport,ATL Airport,31,26,High,8
192,2024-06-26,02:59:00,BNA Airport,SLC Airport,36,32,Low,14
144,2024-10-20,20:48:00,SAN Airport,LAS Airport,24,33,High,6
39,2024-10-20,01:39:00,BNA Airport,STL Airport,6,27,High,15
113,2024-08-18,07:47:00,DFW Airport,STL Airport,36,41,Medium,6
68,2024-12-22,11:56:00,ATL Airport,DTW Airport,21,24,Low,5
32,2024-04-14,08:22:00,JFK Airport,CLT Airport,27,14,High,12
167,2024-11-25,02:42:00,IND Airport,ATL Airport,31,20,Low,8
199,2024-01-19,12:01:00,LAS Airport,IND Airport,15,2,High,1
112,2024-12-17,22:21:00,JFK Airport,IAD Airport,8,33,High,19
119,2024-12-06,23:03:00,STL Airport,TPA Airport,37,17,Low,8
30,2024-07-20,22:56:00,DEN Airport,BNA Airport,7,49,Medium,13
96,2024-03-28,15:38:00,LAS Airport,CMH Airport,6,38,Medium,10
17,2024-10-15,14:32:00,MCI Airport,SFO Airport,13,3,High,5
196,2024-02-23,20:08:00,TPA Airport,JFK Airport,31,3,Low,5
60,2024-12-13,19:39:00,IAH Airport,PHL Airport,25,3,Low,9
115,2024-06-18,00:10:00,SLC Airport,JFK Airport,37,22,High,7
158,2024-09-06,20:19:00,MSP Airport,MCI Airport,33,12,Low,15
169,2024-07-24,05:09:00,STL Airport,LAS Airport,-8,40,Medium,3
134,2024-09-17,09:28:00,JFK Airport,LAX Airport,-5,48,Medium,6
106,2024-02-05,15:30:00,BOS Airport,CLT Airport,22,48,Medium,11
162,2024-03-03,18:49:00,JFK Airport,STL Airport,-8,43,High,4
74,2024-06-10,02:06:00,IAH Airport,MSP Airport,-1,36,Medium,4
60,2024-10-16,16:42:00,IAD Airport,PDX Airport,5,45,High,11
147,2024-12-23,06:19:00,LAS Airport,SAN Airport,-6,7,Medium,6
182,2024-09-28,17:54:00,DFW Airport,MIA Airport,38,19,Low,4
8,2024-06-07,17:28:00,STL Airport,DFW Airport,30,46,Medium,7
62,2024-07-05,08:55:00,MCI Airport,STL Airport,21,50,Medium,13
30,2024-11-08,00:18:00,BNA Airport,PHL Airport,-3,11,Low,6
60,2024-10-11,04:30:00,MIA Airport,SAN Airport,40,27,Low,14
151,2024-10-10,03:24:00,AUS Airport,DFW Airport,14,6,High,16
154,2024-06-22,20:00:00,MCI Airport,BOS Airport,3,16,High,12
91,2024-01-26,11:05:00,ATL Airport,PDX Airport,28,20,Low,6
55,2024-08-14,13:25:00,TPA Airport,PHL Airport,35,11,Medium,16
7,2024-05-09,20:15:00,ATL Airport,SAN Airport,22,49,Low,8
175,2024-10-06,21:24:00,BNA Airport,SLC Airport,-2,26,High,18
45,2024-03-20,08:21:00,BOS Airport,LAS Airport,0,47,High,17
29,2024-02-24,18:21:00,TPA Airport,STL Airport,-2,7,Medium,2
16,2024-06-05,18:32:00,BNA Airport,PDX Airport,-18,43,Medium,8
109,2024-01-17,22:23:00,CMH Airport,LAS Airport,3,27,Low,6
149,2024-09-26,16:50:00,STL Airport,DEN Airport,-14,12,Medium,6
168,2024-03-13,16:19:00,PHL Airport,CLT Airport,-12,33,High,16
81,2024-12-01,21:25:00,IND Airport,ORD Airport,-7,29,Medium,14
181,2024-12-28,00:15:00,STL Airport,CMH Airport,2,1,High,18
65,2024-10-06,12:47:00,IND Airport,STL Airport,16,24,High,7
151,2024-06-08,05:26:00,DTW Airport,LAS Airport,36,26,Low,17
49,2024-08-28,11:15:00,SAN Airport,MIA Airport,39,17,Low,8
157,2024-04-25,10:47:00,DTW Airport,MCI Airport,3,35,Low,2
173,2024-02-01,06:34:00,SLC Airport,BOS Airport,34,33,High,20
140,2024-07-25,22:35:00,IND Airport,CMH Airport,22,41,Medium,18
164,2024-08-13,15:18:00,SAN Airport,IAD Airport,13,18,High,6
141,2024-01-05,19:11:00,ORD Airport,JFK Airport,25,49,Medium,17
146,2024-09-28,08:45:00,BOS Airport,LAS Airport,-16,50,High,12
67,2024-11-18,11:24:00,ORD Airport,SEA Airport,35,29,Medium,11
124,2024-04-21,09:07:00,IND Airport,CMH Airport,33,47,High,2
46,2024-10-20,08:46:00,CLT Airport,TPA Airport,-19,26,Low,13
77,2024-02-24,15:20:00,ATL Airport,MIA Airport,26,44,High,7
66,2024-01-07,15:54:00,AUS Airport,DEN Airport,16,50,High,17
198,2024-01-04,22:11:00,PHX Airport,SLC Airport,33,17,Medium,15
161,2024-10-05,12:32:00,BNA Airport,DFW Airport,9,22,High,18
194,2024-05-17,21:30:00,BNA Airport,SEA Airport,23,4,Medium,1
186,2024-08-02,06:34:00,PHX Airport,SAN Airport,29,46,Medium,19
76,2024-05-11,16:11:00,BNA Airport,DFW Airport,19,24,High,16
136,2024-12-26,12:06:00,ATL Airport,CMH Airport,31,46,Low,10
52,2024-10-23,18:19:00,JFK Airport,MSP Airport,-9,12,High,15
75,2024-10-10,05:16:00,TPA Airport,DEN Airport,10,39,High,11
174,2024-05-11,22:58:00,MCO Airport,CMH Airport,39,37,High,19
87,2024-06-13,06:19:00,SAN Airport,PDX Airport,15,45,Low,12
59,2024-04-16,01:35:00,ATL Airport,TPA Airport,-9,19,Medium,18
165,2024-01-25,23:45:00,ORD Airport,MCI Airport,7,5,High,6
23,2024-12-01,01:41:00,DTW Airport,SAN Airport,17,10,High,15
12,2024-03-19,02:47:00,SEA Airport,PHL Airport,17,43,High,12
105,2024-01-16,18:24:00,CLT Airport,DEN Airport,8,0,Medium,7
112,2024-03-28,23:28:00,MIA Airport,AUS Airport,-3,6,Medium,11
51,2024-12-22,05:05:00,SEA Airport,JFK Airport,-16,22,High,17
170,2024-03-23,08:52:00,PHX Airport,ORD Airport,1,15,Medium,18
106,2024-11-02,14:57:00,AUS Airport,DFW Airport,-6,48,Medium,8
200,2024-05-09,18:25:00,PHX Airport,MCI Airport,35,41,Low,18
50,2024-12-22,04:45:00,BOS Airport,PDX Airport,17,33,High,6
23,2024-10-24,06:37:00,PDX Airport,PHL Airport,-12,2,Low,8
26,2024-09-08,16:28:00,LAS Airport,TPA Airport,15,33,Low,12
122,2024-03-13,04:56:00,CLT Airport,ORD Airport,36,8,High,4
89,2024-05-12,06:48:00,CMH Airport,BNA Airport,31,50,High,11
26,2024-12-03,17:59:00,PHX Airport,MIA Airport,39,18,Medium,8
198,2024-07-11,20:19:00,ORD Airport,DFW Airport,13,25,Low,16
76,2024-02-15,09:15:00,BNA Airport,PDX Airport,15,33,Low,20
144,2024-03-28,07:24:00,JFK Airport,TPA Airport,-17,35,Low,15
91,2024-01-08,19:01:00,BNA Airport,AUS Airport,-1,10,Low,8
133,2024-06-05,09:38:00,CMH Airport,AUS Airport,23,12,Medium,15
130,2024-12-22,11:44:00,STL Airport,AUS Airport,34,5,High,20
37,2024-06-02,12:09:00,SFO Airport,MCO Airport,-16,3,High,20
53,2024-06-27,15:49:00,ORD Airport,SAN Airport,21,45,Low,12
137,2024-10-15,12:44:00,LAS Airport,TPA Airport,40,22,High,17
70,2024-07-08,15:13:00,PHX Airport,SAN Airport,12,42,High,12
52,2024-03-11,17:40:00,SFO Airport,STL Airport,16,37,High,15
52,2024-01-28,07:47:00,SFO Airport,DFW Airport,31,39,High,6
112,2024-09-16,09:50:00,DFW Airport,BOS Airport,-1,22,Low,13
65,2024-03-18,16:29:00,DEN Airport,MCO Airport,-15,36,Low,4
199,2024-04-05,19:37:00,SEA Airport,CLT Airport,-8,41,Medium,14
43,2024-09-28,03:43:00,IND Airport,ATL Airport,-10,4,High,7
40,2024-10-13,12:50:00,DTW Airport,DFW Airport,27,27,Low,16
170,2024-07-18,14:44:00,DEN Airport,CLT Airport,23,15,High,10
97,2024-02-12,20:29:00,PHX Airport,STL Airport,20,1,High,12
8,2024-02-24,06:47:00,SEA Airport,PDX Airport,28,36,Medium,7
144,2024-08-16,14:38:00,SAN Airport,BNA Airport,38,40,Medium,4
137,2024-02-08,18:00:00,PDX Airport,MCI Airport,29,10,Low,8
102,2024-04-09,19:15:00,PHL Airport,SLC Airport,-14,46,Low,2
79,2024-08-03,11:17:00,BOS Airport,CLT Airport,-12,38,Low,6
55,2024-05-18,10:52:00,JFK Airport,ORD Airport,-13,25,High,9
55,2024-03-17,14:36:00,SLC Airport,JFK Airport,18,50,Medium,6
128,2024-08-17,03:04:00,SFO Airport,PHX Airport,15,3,Low,6
39,2024-11-22,06:34:00,PHL Airport,ATL Airport,37,35,High,9
36,2024-03-22,10:01:00,DTW Airport,LAS Airport,17,26,Medium,13
117,2024-11-12,05:50:00,IAH Airport,DFW Airport,-14,1,Medium,13
116,2024-09-26,21:53:00,ATL Airport,SLC Airport,10,37,Low,10
67,2024-06-22,07:31:00,ORD Airport,CMH Airport,1,41,Medium,12
67,2024-02-01,17:19:00,CLT Airport,DFW Airport,19,24,Medium,20
21,2024-04-07,03:51:00,IAD Airport,AUS Airport,0,44,High,17
172,2024-12-24,14:53:00,PHX Airport,JFK Airport,18,49,High,12
105,2024-07-04,04:29:00,IND Airport,BNA Airport,9,30,High,17
37,2024-02-19,22:29:00,ORD Airport,MIA Airport,14,46,Low,10
25,2024-04-24,16:31:00,IAH Airport,ATL Airport,-14,22,High,9
44,2024-02-14,19:29:00,LAS Airport,DFW Airport,17,42,Low,16
159,2024-10-17,10:15:00,DTW Airport,DEN Airport,-9,47,Medium,14
153,2024-02-20,00:38:00,DFW Airport,SLC Airport,19,41,High,14
123,2024-11-24,06:10:00,ORD Airport,DFW Airport,-3,40,Low,10
100,2024-09-17,03:47:00,DTW Airport,SLC Airport,18,6,Low,7
142,2024-09-07,20:02:00,CMH Airport,BNA Airport,18,44,Low,4
94,2024-12-15,17:44:00,IAD Airport,MSP Airport,19,12,High,18
101,2024-09-09,11:13:00,BNA Airport,PHL Airport,32,10,High,9
6,2024-12-20,15:32:00,SLC Airport,PHL Airport,2,0,Medium,9
17,2024-11-09,17:45:00,SFO Airport,CLT Airport,36,45,Low,5
56,2024-10-04,20:35:00,PHL Airport,IND Airport,-20,38,Low,12
192,2024-06-02,04:38:00,IAH Airport,MSP Airport,-13,3,Medium,5
118,2024-01-16,05:55:00,MCI Airport,LAS Airport,-11,33,Medium,3
59,2024-10-21,17:58:00,STL Airport,LAS Airport,31,48,High,19
52,2024-04-10,08:10:00,STL Airport,IAD Airport,11,22,High,13
128,2024-08-18,08:12:00,MIA Airport,IND Airport,-15,27,Medium,15
41,2024-12-05,06:59:00,SFO Airport,SAN Airport,0,11,Medium,4
89,2024-03-25,04:35:00,TPA Airport,SEA Airport,11,3,Low,8
51,2024-05-22,20:42:00,MIA Airport,CLT Airport,28,6,High,2
70,2024-03-28,03:30:00,MCI Airport,CLT Airport,0,7,High,6
156,2024-04-12,14:52:00,MCI Airport,MIA Airport,31,47,Medium,19
167,2024-03-03,19:33:00,MIA Airport,TPA Airport,1,23,High,9
153,2024-05-08,09:22:00,BNA Airport,IND Airport,-11,6,Medium,5
50,2024-10-03,10:27:00,ATL Airport,SFO Airport,26,20,Medium,13
3,2024-08-12,12:34:00,DEN Airport,MCI Airport,-12,9,Medium,18
60,2024-09-16,18:26:00,LAS Airport,TPA Airport,28,33,Low,3
173,2024-09-16,23:26:00,IAH Airport,MIA Airport,-1,23,Medium,5
18,2024-04-09,21:41:00,ORD Airport,CLT Airport,-8,24,High,4
112,2024-10-04,04:02:00,DTW Airport,SFO Airport,24,47,Medium,7
24,2024-04-12,14:51:00,DTW Airport,CLT Airport,22,25,Low,3
137,2024-08-18,04:55:00,LAS Airport,ATL Airport,-2,44,High,8
63,2024-02-05,16:39:00,PHX Airport,STL Airport,9,13,Medium,17
163,2024-01-26,05:10:00,LAS Airport,CMH Airport,-17,43,High,15
41,2024-07-24,06:08:00,CMH Airport,CLT Airport,37,30,Medium,2
9,2024-03-12,06:01:00,SEA Airport,IND Airport,20,25,High,10
125,2024-01-20,07:00:00,SLC Airport,CMH Airport,26,31,Low,16
111,2024-05-11,10:09:00,MIA Airport,SEA Airport,25,20,Low,9
91,2024-07-22,09:16:00,IAH Airport,STL Airport,8,21,Low,4
6,2024-11-20,20:44:00,ATL Airport,MSP Airport,-18,29,High,19
2,2024-08-25,19:13:00,MCO Airport,PHL Airport,13,34,Medium,12
154,2024-09-09,03:16:00,DEN Airport,DFW Airport,37,31,Low,9
183,2024-02-03,15:53:00,PHX Airport,ATL Airport,24,15,Medium,4
141,2024-03-06,20:01:00,PHL Airport,MSP Airport,33,34,Low,9
106,2024-01-13,04:18:00,IND Airport,SLC Airport,-6,19,Medium,8
21,2024-08-16,04:06:00,MCI Airport,SLC Airport,-11,22,High,20
95,2024-10-20,05:30:00,MCI Airport,LAX Airport,23,36,Medium,17
196,2024-04-25,12:58:00,SLC Airport,STL Airport,-16,49,High,5
145,2024-08-03,18:08:00,SEA Airport,TPA Airport,28,19,Medium,13
99,2024-02-02,11:49:00,STL Airport,MCO Airport,-14,18,Low,8
51,2024-12-25,22:56:00,STL Airport,DTW Airport,-4,27,Low,9
184,2024-12-21,05:35:00,DEN Airport,LAX Airport,6,31,High,5
3,2024-08-12,22:16:00,TPA Airport,PHX Airport,0,39,High,1
90,2024-08-25,23:21:00,CMH Airport,SAN Airport,9,45,Low,19
64,2024-06-23,13:07:00,SAN Airport,ORD Airport,-9,38,Low,15
70,2024-03-23,02:35:00,LAS Airport,ORD Airport,20,6,Low,16
58,2024-08-23,19:50:00,BOS Airport,PDX Airport,-20,46,High,7
197,2024-08-24,10:03:00,TPA Airport,LAX Airport,17,23,Medium,11
6,2024-06-10,03:06:00,PHL Airport,IND Airport,14,10,High,18
